OBJECTID,Subdistrict,Diameter,Bursts_Count,Length_M,Bursts per M,Pressure Avg,CNXDensity Avg,Soil_Type ,Soil_Code,Soil_RiskNew,Era,Era_Code,Era_Risk,Material,Material,Mat_Risk,Mat_Code,Rain_YrAvg,DryMthAvg,WetMthAvg,Landuse,Landuse_Code,Landuse_Dummy,Location
631,Cluffs,3.00000000000,7,1978.77300000000,0.00400000000,38.66000000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1353.88113522000,68.2562844,155.9436532,Rural,R,0,N
632,Coach Hill,3.00000000000,5,564.28200000000,0.00900000000,30.42900000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1377.19869995000,77.1583176,160.3280423,Urban,U,1,E
633,Coach Hill,4.00000000000,5,564.28200000000,0.00900000000,30.42900000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1377.19869995000,77.1583176,160.3280423,Urban,U,1,E
634,Cobbler's Rock,3.00000000000,0,208.36300000000,0.00000000000,-42.64900000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1334.34501139000,66.5816498,149.1391449,Urban,U,1,S
635,Cobbler's Rock,4.00000000000,0,208.36300000000,0.00000000000,-42.64900000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1334.34501139000,66.5816498,149.1391449,Urban,U,1,S
636,Coconut Grove,4.00000000000,10,707.44100000000,0.01400000000,88.68600000000,0.00000000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1572.66216770000,87.0872038,170.5347438,Rural,R,0,E
637,Coconut Grove,6.00000000000,10,707.44100000000,0.01400000000,88.68600000000,0.00000000000,Scotland District Soils,O,6,1970-1996,B,2,DIP,D,3,I,1572.66216770000,87.0872038,170.5347438,Rural,R,0,E
638,Codrington,3.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
639,Codrington,4.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
640,Codrington,6.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
641,Codrington,8.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
642,Codrington,12.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
643,Codrington,15.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
644,Codrington,18.00000000000,1,64.94700000000,0.01500000000,40.38200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1486.05134140000,80.4630375,168.1200222,Rural,R,0,W
645,Coffee Gully,3.00000000000,0,172.16700000000,0.00000000000,5.88400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1634.95059204000,90.7531986,172.8798904,Urban,U,1,E
646,Coffee Gully,4.00000000000,0,172.16700000000,0.00000000000,5.88400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1634.95059204000,90.7531986,172.8798904,Urban,U,1,E
647,Coffee Gully,6.00000000000,0,172.16700000000,0.00000000000,5.88400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1634.95059204000,90.7531986,172.8798904,Urban,U,1,E
648,Coffee Gully,8.00000000000,0,172.16700000000,0.00000000000,5.88400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1634.95059204000,90.7531986,172.8798904,Urban,U,1,E
649,Coffee Gully,9.00000000000,0,172.16700000000,0.00000000000,5.88400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1634.95059204000,90.7531986,172.8798904,Urban,U,1,E
650,Coleridge Parry School,4.00000000000,0,310.33800000000,0.00000000000,10.31600000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1545.62823486000,80.9074745,168.8598404,Urban,U,1,N
651,Coles Cave,3.00000000000,1,536.58100000000,0.00200000000,31.00800000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.80427551000,69.4304829,157.7330837,Urban,U,1,N
652,Coles Pasture,4.00000000000,0,1892.02000000000,0.00000000000,7.65100000000,4.71400000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1356.73305766000,69.4113417,151.5180944,Urban,U,1,S
653,Coles Pasture,6.00000000000,0,1892.02000000000,0.00000000000,7.65100000000,4.71400000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1356.73305766000,69.4113417,151.5180944,Urban,U,1,S
654,Coles Pasture,7.00000000000,0,1892.02000000000,0.00000000000,7.65100000000,4.71400000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1356.73305766000,69.4113417,151.5180944,Urban,U,1,S
655,Collection,3.00000000000,0,250.41200000000,0.00000000000,-6.87300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1386.26593018000,79.1553078,161.9937820,Urban,U,1,E
656,Collection,4.00000000000,0,250.41200000000,0.00000000000,-6.87300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1386.26593018000,79.1553078,161.9937820,Urban,U,1,E
657,College Bottom,3.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
658,College Bottom,4.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
659,College Bottom,5.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
660,College Bottom,10.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
661,College Bottom,12.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
662,College Bottom,14.00000000000,0,19.94700000000,0.00000000000,20.40300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1361.16281231000,74.5353060,157.8116797,Rural,R,0,E
663,College Savannah,4.00000000000,2,1760.63900000000,0.00100000000,49.60200000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1381.61075846000,73.4631619,157.0792453,Urban,U,1,E
664,College Savannah,6.00000000000,2,1760.63900000000,0.00100000000,49.60200000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1381.61075846000,73.4631619,157.0792453,Urban,U,1,E
665,Colleton,4.00000000000,0,1127.53500000000,0.00000000000,54.76100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1502.97721751000,78.1183418,166.9084636,Urban,U,1,N
666,Colleton,8.00000000000,0,1127.53500000000,0.00000000000,54.76100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1502.97721751000,78.1183418,166.9084636,Urban,U,1,N
667,Colleton,10.00000000000,0,1127.53500000000,0.00000000000,54.76100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1502.97721751000,78.1183418,166.9084636,Urban,U,1,N
668,Colleton Gardens,3.00000000000,0,717.23200000000,0.00000000000,5.03600000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1367.32415771000,77.0772018,160.1232478,Urban,U,1,E
669,Colleton Gardens,4.00000000000,0,717.23200000000,0.00000000000,5.03600000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1367.32415771000,77.0772018,160.1232478,Urban,U,1,E
670,Colleton Plantation,3.00000000000,0,1393.90600000000,0.00000000000,7.70800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1360.15711388000,78.9029052,161.5564049,Rural,R,0,E
671,Colleton Plantation,4.00000000000,0,1393.90600000000,0.00000000000,7.70800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1360.15711388000,78.9029052,161.5564049,Rural,R,0,E
672,Colleton Plantation,6.00000000000,0,1393.90600000000,0.00000000000,7.70800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1360.15711388000,78.9029052,161.5564049,Rural,R,0,E
673,Colleton Plantation,8.00000000000,0,1393.90600000000,0.00000000000,7.70800000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1360.15711388000,78.9029052,161.5564049,Rural,R,0,E
674,Collins,3.00000000000,0,904.62600000000,0.00000000000,46.22200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1456.71370443000,72.9833883,160.4816895,Rural,R,0,N
675,Collins,8.00000000000,0,904.62600000000,0.00000000000,46.22200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1456.71370443000,72.9833883,160.4816895,Rural,R,0,N
676,Collins Tenantry,3.00000000000,0,223.28700000000,0.00000000000,44.80900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1460.83046875000,73.2307190,160.6386139,Urban,U,1,N
677,Collins Tenantry,4.00000000000,0,223.28700000000,0.00000000000,44.80900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1460.83046875000,73.2307190,160.6386139,Urban,U,1,N
678,Collins Tenantry,8.00000000000,0,223.28700000000,0.00000000000,44.80900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1460.83046875000,73.2307190,160.6386139,Urban,U,1,N
679,Connel Town,3.00000000000,0,1587.41400000000,0.00000000000,51.84000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.36437088000,68.2821813,155.8129992,Rural,R,0,N
680,Connel Town,4.00000000000,0,1587.41400000000,0.00000000000,51.84000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.36437088000,68.2821813,155.8129992,Rural,R,0,N
681,Connel Town,8.00000000000,0,1587.41400000000,0.00000000000,51.84000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1352.36437088000,68.2821813,155.8129992,Rural,R,0,N
682,Constant,3.00000000000,7,849.27300000000,0.00800000000,13.93300000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1512.44416967000,85.8890483,168.8239280,Rural,R,0,W
683,Constant,4.00000000000,7,849.27300000000,0.00800000000,13.93300000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1512.44416967000,85.8890483,168.8239280,Rural,R,0,W
684,Constant,6.00000000000,7,849.27300000000,0.00800000000,13.93300000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1512.44416967000,85.8890483,168.8239280,Rural,R,0,W
685,Constant Plantation,7.00000000000,0,25.48700000000,0.00000000000,17.50000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1502.26563732000,84.4317140,167.9294357,Urban,U,1,S
686,Constant Plantation,8.00000000000,0,25.48700000000,0.00000000000,17.50000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1502.26563732000,84.4317140,167.9294357,Urban,U,1,S
687,Constant Plantation,9.00000000000,0,25.48700000000,0.00000000000,17.50000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1502.26563732000,84.4317140,167.9294357,Urban,U,1,S
688,Constant Plantation,12.00000000000,0,25.48700000000,0.00000000000,17.50000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1502.26563732000,84.4317140,167.9294357,Urban,U,1,S
689,Content,2.00000000000,6,3119.52600000000,0.00200000000,30.45300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.34925379000,70.8954686,159.7236688,Rural,R,0,N
690,Content,3.00000000000,6,3119.52600000000,0.00200000000,30.45300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.34925379000,70.8954686,159.7236688,Rural,R,0,N
691,Content,4.00000000000,6,3119.52600000000,0.00200000000,30.45300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.34925379000,70.8954686,159.7236688,Rural,R,0,N
692,Content,8.00000000000,6,3119.52600000000,0.00200000000,30.45300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.34925379000,70.8954686,159.7236688,Rural,R,0,N
693,Content Cot,4.00000000000,0,321.15400000000,0.00000000000,67.31000000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1359.62115479000,69.5553131,151.8968430,Urban,U,1,S
694,Content Tenantry,4.00000000000,0,760.47000000000,0.00000000000,130.38500000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1522.28107910000,82.9660629,170.2733902,Rural,R,0,N
695,Cottage,4.00000000000,7,1784.69000000000,0.00400000000,38.68800000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1507.26205241000,87.7532232,169.2857840,Urban,U,1,E
696,Cottage,6.00000000000,7,1784.69000000000,0.00400000000,38.68800000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1507.26205241000,87.7532232,169.2857840,Urban,U,1,E
697,Cottage,8.00000000000,7,1784.69000000000,0.00400000000,38.68800000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1507.26205241000,87.7532232,169.2857840,Urban,U,1,E
698,Cottage Terrace,4.00000000000,0,496.45100000000,0.00000000000,31.48700000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1513.70758057000,87.9421088,170.4349505,Urban,U,1,E
699,Cottage Vale,4.00000000000,1,453.63300000000,0.00200000000,54.21700000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1338.24613444000,76.0829290,158.9171956,Urban,U,1,S
700,Cottage Vale,6.00000000000,1,453.63300000000,0.00200000000,54.21700000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1338.24613444000,76.0829290,158.9171956,Urban,U,1,S
701,Country Road,3.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
702,Country Road,4.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
703,Country Road,6.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
704,Country Road,12.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
705,Country Road,15.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
706,Country Road,16.00000000000,5,21.84400000000,0.22900000000,32.60900000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1475.21774946000,78.4545471,165.5677207,Urban,U,1,W
707,Coverley,4.00000000000,9,2055.22000000000,0.00400000000,-48.97200000000,2.21100000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1358.55149078000,70.3575101,154.4954421,Rural,R,0,S
708,Coverley,5.00000000000,9,2055.22000000000,0.00400000000,-48.97200000000,2.21100000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1358.55149078000,70.3575101,154.4954421,Rural,R,0,S
709,Coverley,10.00000000000,9,2055.22000000000,0.00400000000,-48.97200000000,2.21100000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1358.55149078000,70.3575101,154.4954421,Rural,R,0,S
710,Cox Road,7.00000000000,0,1453.05000000000,0.00000000000,-10.99000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1452.29265485000,80.1788259,163.4472836,Rural,R,0,S
711,Cox Road,8.00000000000,0,1453.05000000000,0.00000000000,-10.99000000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1452.29265485000,80.1788259,163.4472836,Rural,R,0,S
712,Crab Hill,3.00000000000,24,1571.60500000000,0.01500000000,41.39100000000,1.90400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.90849304000,69.5641403,157.9394970,Urban,U,1,N
713,Crab Hill,4.00000000000,24,1571.60500000000,0.01500000000,41.39100000000,1.90400000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1398.90849304000,69.5641403,157.9394970,Urban,U,1,N
714,Crane Park,4.00000000000,0,61.86300000000,0.00000000000,36.02800000000,0.00000000000,Shallow Soils,H,2,1970-1996,B,2,DIP,D,3,I,1305.93326105000,66.8070390,149.1879789,Urban,U,1,S
715,Crick Hill,3.00000000000,0,624.25400000000,0.00000000000,55.32200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.13809797000,80.8918240,169.5769124,Urban,U,1,W
716,Crick Hill,4.00000000000,0,624.25400000000,0.00000000000,55.32200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.13809797000,80.8918240,169.5769124,Urban,U,1,W
717,Crick Hill,16.00000000000,0,624.25400000000,0.00000000000,55.32200000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1522.13809797000,80.8918240,169.5769124,Urban,U,1,W
718,Crystal Heights,4.00000000000,0,1563.22000000000,0.00000000000,2.72100000000,1.99600000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1454.28847010000,76.2678292,167.1028137,Urban,U,1,W
719,Crystal Heights,6.00000000000,0,1563.22000000000,0.00000000000,2.72100000000,1.99600000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1454.28847010000,76.2678292,167.1028137,Urban,U,1,W
720,Culloden Road,3.00000000000,10,1292.50600000000,0.00800000000,37.76100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1472.13392131000,79.3973363,165.3243535,Urban,U,1,W
721,Culloden Road,4.00000000000,10,1292.50600000000,0.00800000000,37.76100000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1472.13392131000,79.3973363,165.3243535,Urban,U,1,W
722,Dalkeith Village,3.00000000000,0,85.78300000000,0.00000000000,28.26300000000,26.85500000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1471.80297852000,79.5378036,165.2859802,Urban,U,1,W
723,Dalkeith Village,4.00000000000,0,85.78300000000,0.00000000000,28.26300000000,26.85500000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1471.80297852000,79.5378036,165.2859802,Urban,U,1,W
724,Daniels Land,3.00000000000,0,413.17900000000,0.00000000000,39.91700000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1506.08500163000,87.4146652,168.7833099,Urban,U,1,E
725,Daniels Land,4.00000000000,0,413.17900000000,0.00000000000,39.91700000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1506.08500163000,87.4146652,168.7833099,Urban,U,1,E
726,Dark Hole,4.00000000000,7,1251.46000000000,0.00600000000,65.80000000000,12.03300000000,Scotland District Soils,O,6,1990-Present,A,1,PVC,P,1,P,1566.46678467000,86.5890507,170.2203308,Rural,R,0,E
727,Dash Valley,1.50000000000,2,1291.44100000000,0.00200000000,25.67900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1488.94972738000,83.4847323,167.1247389,Urban,U,1,S
728,Dash Valley,6.00000000000,2,1291.44100000000,0.00200000000,25.67900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1488.94972738000,83.4847323,167.1247389,Urban,U,1,S
729,Dash Valley,12.00000000000,2,1291.44100000000,0.00200000000,25.67900000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Unknown,U,6,U,1488.94972738000,83.4847323,167.1247389,Urban,U,1,S
730,Dash Village,3.00000000000,0,254.44800000000,0.00000000000,13.82100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1492.17542182000,83.3925268,166.9445784,Urban,U,1,S
731,Dash Village,5.00000000000,0,254.44800000000,0.00000000000,13.82100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1492.17542182000,83.3925268,166.9445784,Urban,U,1,S
732,Dash Village,8.00000000000,0,254.44800000000,0.00000000000,13.82100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1492.17542182000,83.3925268,166.9445784,Urban,U,1,S
733,Dash Village,12.00000000000,0,254.44800000000,0.00000000000,13.82100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1492.17542182000,83.3925268,166.9445784,Urban,U,1,S
734,Dash Village,16.00000000000,0,254.44800000000,0.00000000000,13.82100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1492.17542182000,83.3925268,166.9445784,Urban,U,1,S
735,Date Tree Hill,3.00000000000,10,651.71600000000,0.01500000000,98.67100000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1460.12703764000,72.5847180,159.9061033,Urban,U,1,N
736,DateTree Hill,3.00000000000,0,10.36000000000,0.00000000000,55.07300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1465.63633898000,72.5562329,159.7104679,Urban,U,1,N
737,DateTree Hill,4.00000000000,0,10.36000000000,0.00000000000,55.07300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1465.63633898000,72.5562329,159.7104679,Urban,U,1,N
738,DateTree Hill,8.00000000000,0,10.36000000000,0.00000000000,55.07300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1465.63633898000,72.5562329,159.7104679,Urban,U,1,N
739,Dayrells,2.00000000000,0,318.67400000000,0.00000000000,232.14200000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1514.77160645000,85.2171795,170.8144277,Urban,U,1,W
740,Dayrells,6.00000000000,0,318.67400000000,0.00000000000,232.14200000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1514.77160645000,85.2171795,170.8144277,Urban,U,1,W
741,Dayrells Hill,3.00000000000,2,396.76700000000,0.00500000000,-18.10600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1431.71967956000,75.7144685,158.8812335,Rural,R,0,S
742,Dayrells Hill,4.00000000000,2,396.76700000000,0.00500000000,-18.10600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1431.71967956000,75.7144685,158.8812335,Rural,R,0,S
743,Dayrells Road,3.00000000000,0,75.51300000000,0.00000000000,48.67300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1468.38284302000,79.0148895,164.7800865,Urban,U,1,W
744,Dayrells Road,4.00000000000,0,75.51300000000,0.00000000000,48.67300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1468.38284302000,79.0148895,164.7800865,Urban,U,1,W
745,Dayrells Road,6.00000000000,0,75.51300000000,0.00000000000,48.67300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1468.38284302000,79.0148895,164.7800865,Urban,U,1,W
746,Deacons Farm,4.00000000000,0,667.96200000000,0.00000000000,43.24400000000,2.52300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1481.20457458000,76.6242304,165.5681572,Urban,U,1,W
747,Deacons Road,1.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
748,Deacons Road,2.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
749,Deacons Road,4.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
750,Deacons Road,6.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
751,Deacons Road,16.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
752,Deacons Road,18.00000000000,14,6020.28900000000,0.00200000000,41.28200000000,1.15200000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1478.70709455000,76.7040859,165.4674926,Urban,U,1,W
753,Dean's Village,4.00000000000,0,1497.77000000000,0.00000000000,98.29000000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1492.88948633000,83.3218474,169.6326429,Rural,R,0,W
754,Dean's Village,8.00000000000,0,1497.77000000000,0.00000000000,98.29000000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1492.88948633000,83.3218474,169.6326429,Rural,R,0,W
755,Dean's Village South,3.00000000000,0,402.72600000000,0.00000000000,53.25100000000,1.93200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1482.62524414000,79.4707184,166.1061554,Urban,U,1,W
756,Dean's Village South,4.00000000000,0,402.72600000000,0.00000000000,53.25100000000,1.93200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1482.62524414000,79.4707184,166.1061554,Urban,U,1,W
